surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber,org_tsn
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,30192,l,0703,1370,20160621tf4.2,2930
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,4864,l,0703,1371,20160621tf4.2,2930
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,128,l,07030101,77,20160621tf4.2,2932
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,3197,grammatophora,not_applicable,ph103,count,128,l,07030119,181,20160621tf4.2,3197
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,7104,l,07030402,55,20160621tf4.2,3577
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,3649,navicula,not_applicable,ph103,count,23088,l,07030501,97,20160621tf4.2,3649
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,4127,stauroneis,not_applicable,ph103,count,256,l,07030503,723,20160621tf4.2,4127
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,4428,pinnularia,not_applicable,ph103,count,192,l,07030509,916,20160621tf4.2,4428
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,256,l,07030517,108,20160621tf4.2,4592
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,4624,gyrosigma_fasciola,not_applicable,ph103,count,64,l,0703051802,915,20160621tf4.2,4624
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,4795,cymbella,not_applicable,ph103,count,384,l,07030704,975,20160621tf4.2,4795
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,5070,nitzschia,not_applicable,ph103,count,7104,l,07031001,99,20160621tf4.2,5070
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,192,l,0703100402,100,20160621tf4.2,5318
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,5661,tetraedron,not_applicable,ph103,count,128,l,08030104,893,20160621tf4.2,5661
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,5827,oocystis,not_applicable,ph103,count,512,l,08030503,868,20160621tf4.2,5827
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,10656,l,0803050701,988,20160621tf4.2,5878
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6099,actinastrum_hantzschii,not_applicable,ph103,count,448,l,0803090101,773,20160621tf4.2,6099
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6104,scenedesmus,not_applicable,ph103,count,12432,l,08030902,872,20160621tf4.2,6104
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6110,scenedesmus_quadricauda,not_applicable,ph103,count,14208,l,0803090203,873,20160621tf4.2,6110
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6225,crucigenia,not_applicable,ph103,count,7104,l,08030903,534,20160621tf4.2,6225
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6227,crucigenia_crucifera,not_applicable,ph103,count,4096,l,0803090303,881,20160621tf4.2,6227
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6273,coelastrum,not_applicable,ph103,count,46080,l,08031001,1016,20160621tf4.2,6273
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6417,ulothrix,not_applicable,ph103,count,768,l,08050102,1191,20160621tf4.2,6417
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,6451,dactylococcopsis_rhaphidioides,not_applicable,ph103,count,5328,l,0805010405,704,20160621tf4.2,6451
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,9176,palmodictyon_varium,not_applicable,ph103,count,10240,l,0812010601,1206,20160621tf4.2,9176
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,448,l,12,159,20160621tf4.2,9873
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,7104,l,12040103,337,20160621tf4.2,10031
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,10397,ceratium,not_applicable,ph103,count,448,l,12041401,301,20160621tf4.2,10397
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,10641,cryptomonas_erosa,not_applicable,ph103,count,88768,l,1402030306,1305,20160621tf4.2,10641
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,590863,aulacoseira,not_applicable,ph103,count,17760,l,07020101,1325,20160621tf4.2,590863
434234,434234,odu/pel,c,tf4.2,2016-06-21,ap,fs1,7,591208,aulacoseira_distans,not_applicable,ph103,count,384,l,0702010119,166,20160621tf4.2,591208
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,135264,l,green_cells,429,20160622ret4.3,0
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,216422,l,phytoflag,804,20160622ret4.3,0
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,771,microcystis_incerta,not_applicable,ph103,count,8960,l,030201131502,1040,20160622ret4.3,771
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2288,centrales,<10_microns,ph103,count,486950,l,0702,1360,20160622ret4.3,2288
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2288,centrales,>60_microns,ph103,count,256,l,0702,1369,20160622ret4.3,2288
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,142080,l,0702,1367,20160622ret4.3,2288
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,1536,l,0702,1368,20160622ret4.3,2288
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,1280,l,0702011202,89,20160622ret4.3,2396
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,2784768,l,0702020101,136,20160622ret4.3,2402
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,3712,l,07020301,58,20160622ret4.3,2546
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2829,chaetoceros_subtilis,not_applicable,ph103,count,284160,l,0702090152,248,20160622ret4.3,2829
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2930,pennales,>60_microns,ph103,count,512,l,0703,1372,20160622ret4.3,2930
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,1408,l,0703,1370,20160622ret4.3,2930
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,5504,l,0703,1371,20160622ret4.3,2930
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,256,l,0703010601,143,20160622ret4.3,3139
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,3649,navicula,not_applicable,ph103,count,768,l,07030501,97,20160622ret4.3,3649
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,13568,l,07030517,108,20160622ret4.3,4592
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,1920,l,0703100402,100,20160622ret4.3,5318
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,512,l,0803050701,988,20160622ret4.3,5878
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,6451,dactylococcopsis_rhaphidioides,not_applicable,ph103,count,256,l,0805010405,704,20160622ret4.3,6451
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,9620,euglena,not_applicable,ph103,count,896,l,11030101,850,20160622ret4.3,9620
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,42624,l,12,159,20160622ret4.3,9873
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,128,l,1202010401,374,20160622ret4.3,9879
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,128,l,1202010402,375,20160622ret4.3,9880
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,56832,l,12040103,337,20160622ret4.3,10031
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,42624,l,12040104,341,20160622ret4.3,10077
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,768,l,1204100101,447,20160622ret4.3,10207
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,1920,l,12041005,355,20160622ret4.3,10340
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,2816,l,1204270101,462,20160622ret4.3,10537
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,946848,l,14020303,1364,20160622ret4.3,10635
434236,434236,odu/pel,c,ret4.3,2016-06-22,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,667776,l,14020303,862,20160622ret4.3,10635
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,15360,l,03,1389,20160706le5.2,0
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,727,merismopedia,not_applicable,ph103,count,3821952,l,03020111,983,20160706le5.2,727
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,42624,l,0702,1367,20160706le5.2,2288
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,1152,l,0702011202,89,20160706le5.2,2396
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,127872,l,0702020101,136,20160706le5.2,2402
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,2048,l,07020301,58,20160706le5.2,2546
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2930,pennales,>60_microns,ph103,count,42624,l,0703,1372,20160706le5.2,2930
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,42624,l,0703,1370,20160706le5.2,2930
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,3649,navicula,not_applicable,ph103,count,42624,l,07030501,97,20160706le5.2,3649
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,4325,diploneis,not_applicable,ph103,count,512,l,07030506,72,20160706le5.2,4325
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,14976,l,07030517,108,20160706le5.2,4592
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,42624,l,0703100402,100,20160706le5.2,5318
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,5448,chlamydomonas,not_applicable,ph103,count,2048,l,08020204,991,20160706le5.2,5448
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,1536,l,0803050701,988,20160706le5.2,5878
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,9620,euglena,not_applicable,ph103,count,1280,l,11030101,850,20160706le5.2,9620
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,9766,phacus,not_applicable,ph103,count,384,l,11030112,569,20160706le5.2,9766
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,1024,l,12040103,337,20160706le5.2,10031
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,384,l,1204270101,462,20160706le5.2,10537
434240,434240,odu/pel,c,le5.2,2016-07-06,ap,fs1,7,590863,aulacoseira,not_applicable,ph103,count,768,l,07020101,1325,20160706le5.2,590863
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,0,blue_green_sphere,cell,ph103,count,4480,l,03,1388,20160706le5.4,0
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,47872,l,03,1389,20160706le5.4,0
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,108211,l,phytoflag,804,20160706le5.4,0
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,0,micro-phytoflagellates,>10_microns,ph103,count,640,l,phytoflag,805,20160706le5.4,0
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2288,centrales,<10_microns,ph103,count,378739,l,0702,1360,20160706le5.4,2288
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,63936,l,0702,1367,20160706le5.4,2288
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,384,l,0702,1368,20160706le5.4,2288
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2395,leptocylindrus_danicus,not_applicable,ph103,count,1792,l,0702011201,88,20160706le5.4,2395
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,384,l,0702011202,89,20160706le5.4,2396
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,1920,l,0702020101,136,20160706le5.4,2402
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,10656,l,07020203,955,20160706le5.4,2439
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2484,thalassiosira,not_applicable,ph103,count,256,l,07020205,156,20160706le5.4,2484
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,768,l,07020301,58,20160706le5.4,2546
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,21312,l,07020901,20,20160706le5.4,2758
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2922,guinardia_flaccida,not_applicable,ph103,count,256,l,0702100201,81,20160706le5.4,2922
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2930,pennales,<10_microns,ph103,count,135264,l,0703,1362,20160706le5.4,2930
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,24864,l,0703,1370,20160706le5.4,2930
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,21312,l,0703,1371,20160706le5.4,2930
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,21312,l,0703010601,143,20160706le5.4,3139
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,128,l,0703010802,673,20160706le5.4,3147
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,3649,navicula,not_applicable,ph103,count,10656,l,07030501,97,20160706le5.4,3649
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,21312,l,07030517,108,20160706le5.4,4592
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4594,pleurosigma_elongatum,not_applicable,ph103,count,768,l,0703051702,110,20160706le5.4,4594
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4622,gyrosigma,not_applicable,ph103,count,128,l,07030518,82,20160706le5.4,4622
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4624,gyrosigma_fasciola,not_applicable,ph103,count,256,l,0703051802,915,20160706le5.4,4624
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4674,amphiprora,not_applicable,ph103,count,384,l,07030522,2,20160706le5.4,4674
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,4911,gomphonema,not_applicable,ph103,count,256,l,07030801,79,20160706le5.4,4911
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,5070,nitzschia,not_applicable,ph103,count,128,l,07031001,99,20160706le5.4,5070
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,640,l,0703100402,100,20160706le5.4,5318
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,5415,chlorophyceae,microphytoflagellates,ph103,count,10656,l,0801,1135,20160706le5.4,5415
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,5448,chlamydomonas,not_applicable,ph103,count,384,l,08020204,991,20160706le5.4,5448
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,5827,oocystis,not_applicable,ph103,count,28416,l,08030503,868,20160706le5.4,5827
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9535,pyramimonas,not_applicable,ph103,count,384,l,10020203,525,20160706le5.4,9535
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9601,euglenophycota,not_applicable,ph103,count,256,l,11,1104,20160706le5.4,9601
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9620,euglena,not_applicable,ph103,count,1536,l,11030101,850,20160706le5.4,9620
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9873,pyrrophycophyta,cyst,ph103,count,256,l,12,172,20160706le5.4,9873
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,640,l,12,159,20160706le5.4,9873
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,640,l,1202010401,374,20160706le5.4,9879
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,640,l,1202010402,375,20160706le5.4,9880
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,256,l,12040101,300,20160706le5.4,9997
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,256,l,12040103,337,20160706le5.4,10031
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,622214,l,14020303,1364,20160706le5.4,10635
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,42624,l,14020303,862,20160706le5.4,10635
434238,434238,odu/pel,c,le5.4,2016-07-06,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,384,l,070301asgl,5,20160706le5.4,615890
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,blue_green_sphere,cell,ph103,count,8411136,l,03,1388,20160706ret5.2,0
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,3523584,l,03,1389,20160706ret5.2,0
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,973901,l,green_cells,429,20160706ret5.2,0
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,guinardia_striata,not_applicable,ph103,count,227328,l,0702100114,1386,20160706ret5.2,2921
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,757478,l,phytoflag,804,20160706ret5.2,0
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,0,micro-phytoflagellates,>10_microns,ph103,count,512,l,phytoflag,805,20160706ret5.2,0
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,625,aphanocapsa,not_applicable,ph103,count,909312,l,03020103,1010,20160706ret5.2,625
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,654,chroococcus,not_applicable,ph103,count,681984,l,03020105,831,20160706ret5.2,654
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,656,chroococcus_limneticus,not_applicable,ph103,count,5120,l,0302010502,763,20160706ret5.2,656
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,739,merismopedia_tenuissima,not_applicable,ph103,count,15685632,l,0302011109,934,20160706ret5.2,739
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,747,microcystis,not_applicable,ph103,count,5569536,l,03020113,828,20160706ret5.2,747
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,771,microcystis_incerta,not_applicable,ph103,count,3182592,l,030201131502,1040,20160706ret5.2,771
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,917,oscillatoria,not_applicable,ph103,count,17920,l,03040105,183,20160706ret5.2,917
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,992,phormidium,not_applicable,ph103,count,61440,l,03040106,973,20160706ret5.2,992
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,1100,anabaena,not_applicable,ph103,count,100864,l,03040201,809,20160706ret5.2,1100
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,1104,anabaena_circinalis,not_applicable,ph103,count,909312,l,0304020104,1256,20160706ret5.2,1104
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2288,centrales,<10_microns,ph103,count,5843405,l,0702,1360,20160706ret5.2,2288
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2288,centrales,>60_microns,ph103,count,512,l,0702,1369,20160706ret5.2,2288
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,4603392,l,0702,1367,20160706ret5.2,2288
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,6144,l,0702,1368,20160706ret5.2,2288
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,5120,l,0702011202,89,20160706ret5.2,2396
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,24576,l,0702020101,136,20160706ret5.2,2402
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,340992,l,07020203,955,20160706ret5.2,2439
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,8192,l,07020301,58,20160706ret5.2,2546
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2930,pennales,<10_microns,ph103,count,649267,l,0703,1362,20160706ret5.2,2930
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2930,pennales,>60_microns,ph103,count,6656,l,0703,1372,20160706ret5.2,2930
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,284160,l,0703,1370,20160706ret5.2,2930
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,284160,l,0703,1371,20160706ret5.2,2930
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,3120,asterionella_formosa,not_applicable,ph103,count,512,l,0703010403,164,20160706ret5.2,3120
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,4096,l,07030402,55,20160706ret5.2,3577
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,3649,navicula,not_applicable,ph103,count,19968,l,07030501,97,20160706ret5.2,3649
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,7680,l,07030517,108,20160706ret5.2,4592
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,4593,pleurosigma_angulatum,not_applicable,ph103,count,2560,l,0703051701,109,20160706ret5.2,4593
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5070,nitzschia,not_applicable,ph103,count,512,l,07031001,99,20160706ret5.2,5070
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,9216,l,0703100402,100,20160706ret5.2,5318
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5331,surirella,not_applicable,ph103,count,1024,l,07031101,140,20160706ret5.2,5331
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5415,chlorophyceae,microphytoflagellates,ph103,count,1536,l,0801,1135,20160706ret5.2,5415
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5578,pandorina,not_applicable,ph103,count,8192,l,08020302,1014,20160706ret5.2,5578
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5827,oocystis,not_applicable,ph103,count,227328,l,08030503,868,20160706ret5.2,5827
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,284160,l,0803050701,988,20160706ret5.2,5878
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6031,pediastrum,not_applicable,ph103,count,284160,l,08030801,871,20160706ret5.2,6031
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6036,pediastrum_duplex,not_applicable,ph103,count,454656,l,0803080102,882,20160706ret5.2,6036
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6041,pediastrum_duplex_gracillimum,not_applicable,ph103,count,909312,l,080308010205,1182,20160706ret5.2,6041
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6045,pediastrum_simplex,not_applicable,ph103,count,7168,l,0803080103,900,20160706ret5.2,6045
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6099,actinastrum_hantzschii,not_applicable,ph103,count,227328,l,0803090101,773,20160706ret5.2,6099
434242,434242,odu/pel,c,ret5.2,2016-07-06,ap,fs1,7,6104,scenedesmus,not_applicable,ph103,count,340992,l,08030902,872,20160706ret5.2,6104
